Age,Balance,CreditScore,EstimatedSalary,NumOfProducts,IsActiveMember,Zero_Balance,Balance_Salary_Ratio,Products_Bucket,Age_Inactive,Germany_HighBal,Geography,Gender,Exited
28,134766.85,828,79355.87,1,0,0,1.698237972339383,0,28,0,Spain,Male,0
30,123210.56,850,102180.27,2,1,0,1.205803764231938,0,0,1,Germany,Male,0
47,139887.01,712,95719.73,1,1,0,1.4614076804470675,0,0,0,Spain,Male,0
44,149961.11,634,57121.51,1,0,0,2.6252542123936777,0,44,0,France,Male,0
45,152880.97,730,162478.11,1,0,0,0.9409269290064428,0,45,1,Germany,Male,0
43,108589.47,685,194808.51,2,1,0,0.557413598545574,0,0,1,Germany,Male,0
33,0.0,809,124045.65,1,1,1,0.0,0,0,0,Spain,Male,0
35,56674.48,707,17987.4,1,0,0,3.150612617019857,0,35,0,Spain,Female,1
32,0.0,648,133653.38,1,0,1,0.0,0,32,0,Spain,Male,0
57,0.0,760,25101.17,2,1,1,0.0,0,0,0,Spain,Female,0
33,105663.56,805,33330.89,2,1,0,3.170044062907924,0,0,1,Germany,Female,0
39,0.0,585,2401.26,2,0,1,0.0,0,39,0,France,Female,0
30,100683.54,595,178361.04,1,1,0,0.5644897311109471,0,0,0,Spain,Female,0
42,0.0,630,162697.93,2,0,1,0.0,0,42,0,France,Male,0
29,139541.58,627,80607.33,2,0,0,1.7311062020513264,0,29,1,Germany,Male,0
37,121801.72,631,23146.62,2,1,0,5.261954360750695,0,0,1,Germany,Female,0
38,112281.7,776,89893.6,1,1,0,1.2490372057943413,0,0,1,Germany,Male,0
36,0.0,676,3173.31,2,1,1,0.0,0,0,0,Spain,Female,0
40,93499.82,758,123218.81,2,0,0,0.7588050979789696,0,40,0,Spain,Female,0
33,132255.99,637,74588.41,2,1,0,1.7731202056699469,0,0,0,France,Male,0
20,0.0,850,31288.77,2,0,1,0.0,0,20,0,France,Male,0
44,0.0,601,58561.31,2,0,1,0.0,0,44,0,Spain,Female,0
49,121973.28,735,148804.36,1,0,0,0.8196833769966352,0,49,0,France,Male,0
32,99462.8,614,51117.06,2,1,0,1.9457467673851474,0,0,1,Germany,Male,0
21,165878.76,672,164537.17,2,1,0,1.0081475927439816,0,0,1,Germany,Female,0
30,117494.27,642,61977.82,1,0,0,1.8957164721754949,0,30,0,France,Male,0
29,138577.34,633,193362.99,1,0,0,0.716665703888299,0,29,1,Germany,Female,0
39,0.0,769,47722.79,1,1,1,0.0,0,0,0,Spain,Male,0
41,107525.07,796,18510.41,1,0,0,5.808583462848049,0,41,0,Spain,Male,0
23,139224.92,715,65057.71,2,0,0,2.1399889422953517,0,23,0,France,Male,0
42,121453.63,695,46374.64,1,0,0,2.6189100570903174,0,42,0,France,Female,0
25,0.0,747,42039.67,2,1,1,0.0,0,0,0,France,Female,0
54,77354.37,584,138192.98,1,0,0,0.5597520962924722,0,54,0,Germany,Female,1
40,0.0,476,22735.45,1,1,1,0.0,0,0,0,France,Male,0
39,79259.99,850,186910.74,1,1,0,0.4240503566014634,0,0,0,France,Female,0
30,116295.29,529,75285.47,1,0,0,1.5447037163516897,0,30,0,France,Male,0
59,0.0,584,130260.11,1,1,1,0.0,0,0,0,Spain,Female,1
34,74309.81,586,15034.93,1,0,0,4.942149238523989,0,34,0,Germany,Male,0
34,152797.9,674,175709.4,1,0,0,0.8696007749114452,0,34,1,Germany,Male,1
42,133701.07,552,101069.71,2,0,0,1.3228468465295238,0,42,0,France,Male,1
33,114430.18,601,153012.13,2,1,0,0.7478454953506277,0,0,1,Germany,Female,0
29,127504.57,541,86173.92,1,0,0,1.4796018377504732,0,29,0,France,Male,0
41,84113.41,744,197548.63,1,0,0,0.4257836878763073,0,41,0,Germany,Female,0
23,101126.66,595,37042.8,2,0,0,2.72992133636398,0,23,0,Spain,Female,0
33,103564.83,724,121085.72,2,0,0,0.8552947011860591,0,33,1,Germany,Male,0
52,0.0,533,194113.99,1,1,1,0.0,0,0,0,Spain,Female,1
37,168178.21,618,101273.23,2,1,0,1.6606219568393656,0,0,0,France,Male,0
39,143903.11,523,118711.75,1,1,0,1.212195909874887,0,0,1,Germany,Female,1
30,129753.69,642,582.53,1,0,0,222.35993008071566,0,30,1,Germany,Female,0
35,0.0,584,192381.21,2,0,1,0.0,0,35,0,France,Male,0
38,110641.18,521,136507.69,1,1,0,0.810506495960074,0,0,0,France,Male,1
36,166909.2,662,138871.12,2,0,0,1.2018913515542213,0,36,0,France,Female,1
34,154139.45,758,60728.89,1,1,0,2.5381150863273425,0,0,0,France,Female,0
38,97459.06,717,189175.71,1,0,0,0.5151747273752673,0,38,0,France,Male,0
40,0.0,611,102547.56,2,1,1,0.0,0,0,0,France,Male,0
43,112088.04,766,36706.56,2,1,0,3.0535410144395323,0,0,1,Germany,Male,0
34,0.0,636,44756.25,2,1,1,0.0,0,0,0,France,Female,0
48,0.0,814,132870.15,2,1,1,0.0,0,0,0,France,Female,0
28,141038.57,760,16287.38,2,0,0,8.658845753844153,0,28,0,Spain,Male,0
39,84468.67,607,121945.42,2,1,0,0.6926703547344809,0,0,0,Germany,Male,0
36,118520.26,725,131173.9,1,0,0,0.9035284951618031,0,36,0,Spain,Female,1
37,142663.46,600,88669.89,1,1,0,1.6089097560653782,0,0,0,France,Male,0
27,118627.16,656,160835.3,2,1,0,0.7375645920728096,0,0,1,Germany,Male,0
34,137523.02,640,24761.36,1,0,0,5.5537121663686335,0,34,0,Spain,Male,0
28,110976.23,439,138526.96,2,0,0,0.8011106927439053,0,28,0,France,Male,0
38,107283.4,549,157442.75,1,0,0,0.6814078043745782,0,38,0,France,Female,0
38,0.0,622,105295.77,2,0,1,0.0,0,38,0,France,Male,0
34,124314.45,715,97782.92,1,0,0,1.2713179222105229,0,34,0,France,Male,0
41,95858.37,657,68255.88,1,1,0,1.4043766723588889,0,0,0,France,Female,0
36,0.0,703,108790.95,2,0,1,0.0,0,36,0,France,Male,0
33,0.0,802,143706.18,2,0,1,0.0,0,33,0,France,Male,0
36,0.0,793,148993.47,1,0,1,0.0,0,36,0,Spain,Female,0
35,117707.18,554,95277.15,2,0,0,1.235405809201795,0,35,0,France,Female,1
38,135289.33,533,152956.33,2,1,0,0.8844906615459357,0,0,0,Spain,Male,0
36,174060.46,658,94925.62,1,1,0,1.8336317041521124,0,0,0,France,Male,0
40,114446.84,713,87308.18,2,1,0,1.310822527482219,0,0,1,Germany,Male,0
37,0.0,711,83978.86,2,0,1,0.0,0,37,0,Spain,Male,1
25,157848.53,669,37543.93,1,0,0,4.204256873031858,0,25,0,France,Male,1
43,0.0,439,104889.3,1,1,1,0.0,0,0,0,France,Female,0
37,0.0,763,149705.25,2,1,1,0.0,0,0,0,Spain,Female,0
74,108071.36,697,16445.79,2,1,0,6.570969775865077,0,0,1,Germany,Female,0
35,14262.8,702,54689.16,2,0,0,0.2607928007524571,0,35,0,Spain,Female,0
41,102749.72,686,194913.86,1,1,0,0.5271518036131263,0,0,0,Spain,Male,0
36,161757.87,629,146371.72,2,1,0,1.1051094083651654,0,0,0,Spain,Male,0
38,0.0,823,156603.7,2,0,1,0.0,0,38,0,France,Male,0
35,95698.79,683,182566.76,1,1,0,0.5241823090780102,0,0,0,Germany,Female,0
37,124969.13,555,60194.05,1,0,0,2.076069876177526,0,37,0,France,Male,0
44,93960.35,647,36579.53,1,0,0,2.5685890827716276,0,44,0,Germany,Male,1
51,88308.87,714,5862.53,3,0,0,15.060700635965024,1,51,0,France,Female,1
39,0.0,850,143030.09,2,1,1,0.0,0,0,0,Spain,Female,0
59,0.0,713,62700.08,2,1,1,0.0,0,0,0,France,Female,0
30,112935.87,452,99017.34,1,1,0,1.140555072928914,0,0,0,France,Male,0
24,98567.1,683,187987.01,1,0,0,0.5243265248671977,0,24,0,Spain,Female,0
26,180530.51,577,123454.62,1,0,0,1.4623109907835707,0,26,0,France,Female,0
33,140931.57,552,10921.5,1,1,0,12.902867475394828,0,0,0,France,Male,0
31,148913.72,769,53817.23,2,0,0,2.766975428214566,0,31,1,Germany,Female,0
38,0.0,691,81617.4,2,0,1,0.0,0,38,0,France,Male,0
49,0.0,818,192298.84,1,1,1,0.0,0,0,0,France,Female,1
41,0.0,739,143882.25,2,0,1,0.0,0,41,0,France,Male,0
50,115335.32,639,53130.41,2,1,0,2.1707558673861658,0,0,0,France,Female,0
65,0.0,651,190454.04,2,1,1,0.0,0,0,0,France,Female,0
26,0.0,779,111906.0,2,1,1,0.0,0,0,0,France,Female,0
33,134678.13,850,113177.95,1,0,0,1.1899574081576125,0,33,1,Germany,Female,0
38,0.0,829,30529.88,2,0,1,0.0,0,38,0,France,Male,0
31,90547.48,579,18800.13,2,1,0,4.816065842850935,0,0,0,Germany,Male,0
32,103324.78,510,46127.7,1,1,0,2.2399239518997933,0,0,0,France,Male,0
29,114590.58,531,75585.48,1,0,0,1.5160195315352694,0,29,0,France,Male,0
36,91286.51,628,63085.94,1,0,0,1.4469953686135355,0,36,0,Germany,Female,0
32,163340.12,633,74415.2,2,1,0,2.194953786944241,0,0,0,Spain,Male,0
45,150900.29,714,139889.15,2,1,0,1.0787056129398676,0,0,0,Spain,Male,0
23,124577.33,604,7267.25,1,1,0,17.139934647267225,0,0,0,Spain,Male,0
35,0.0,630,186826.22,2,0,1,0.0,0,35,0,Spain,Male,0
31,91292.7,850,162149.07,1,1,0,0.5630136329882558,0,0,0,Spain,Female,0
57,93716.72,788,180150.49,1,1,0,0.5202106293986245,0,0,0,Germany,Female,1
37,111723.08,798,83478.12,1,1,0,1.3383356221292224,0,0,0,France,Female,0
45,110765.68,770,26163.74,1,0,0,4.233395019403976,0,45,1,Germany,Male,1
25,173459.45,569,44381.06,2,1,0,3.908323543341612,0,0,1,Germany,Male,0
22,169649.73,425,136365.0,2,1,0,1.244076456008096,0,0,0,Spain,Female,1
31,0.0,547,99294.22,2,0,1,0.0,0,31,0,Spain,Female,0
45,116917.07,725,173464.43,1,0,0,0.6740078988649209,0,45,1,Germany,Male,1
37,0.0,506,127543.81,2,1,1,0.0,0,0,0,France,Male,0
36,0.0,632,52526.65,2,1,1,0.0,0,0,0,France,Female,0
22,0.0,620,32589.45,1,0,1,0.0,0,22,0,France,Male,0
32,130627.66,663,47161.25,1,0,0,2.769750382986393,0,32,1,Germany,Male,1
46,56580.95,700,45424.13,2,1,0,1.2455869691512165,0,0,0,Spain,Female,0
38,142316.14,696,8018.49,1,1,0,17.746283117754373,0,0,1,Germany,Male,0
31,0.0,767,195668.0,2,1,1,0.0,0,0,0,Spain,Male,0
56,152759.0,561,133167.11,2,0,0,1.147113974959921,0,56,0,France,Male,1
39,109733.2,350,123602.11,2,0,0,0.8877867231657844,0,39,1,Germany,Male,1
54,117444.51,706,186238.85,1,1,0,0.6306089164053772,0,0,0,France,Male,0
34,76001.57,464,158668.87,1,1,0,0.4789918211945343,0,0,0,Spain,Female,0
34,107747.57,501,9249.36,1,0,0,11.647932621000697,0,34,0,France,Female,0
35,0.0,745,116581.1,2,1,1,0.0,0,0,0,Spain,Female,0
36,134997.49,587,44688.08,2,0,0,3.0208160472312247,0,36,0,France,Female,0
48,0.0,667,148608.39,2,1,1,0.0,0,0,0,France,Female,0
36,0.0,737,188670.9,1,1,1,0.0,0,0,0,France,Male,1
30,0.0,485,107067.37,1,0,1,0.0,0,30,0,Spain,Female,0
37,64345.21,590,61759.33,1,1,0,1.0418534033092115,0,0,0,Spain,Female,1
35,141665.63,518,192776.64,1,1,0,0.7348654646877096,0,0,1,Germany,Female,0
29,0.0,581,46735.19,2,0,1,0.0,0,29,0,Spain,Female,0
33,136624.6,785,169117.74,2,1,0,0.807861979104149,0,0,1,Germany,Female,0
52,161209.66,799,89081.41,1,1,0,1.8096688223859232,0,0,0,France,Female,0
38,95010.92,698,105227.86,1,1,0,0.9028979312329336,0,0,0,Spain,Male,0
41,167545.32,730,128246.81,1,0,0,1.3064185657439298,0,41,0,France,Female,0
36,109044.6,740,94554.74,1,0,0,1.1532308879397486,0,36,1,Germany,Female,1
47,122031.55,785,33823.5,1,1,0,3.6077857765820633,0,0,0,France,Female,1
29,27755.97,527,97468.44,1,0,0,0.2847658712310238,0,29,0,Spain,Female,1
29,118560.55,544,164137.36,1,1,0,0.7223207908254963,0,0,0,France,Female,0
61,0.0,705,191313.7,2,1,1,0.0,0,0,0,France,Male,0
34,0.0,684,65257.57,2,1,1,0.0,0,0,0,France,Male,0
28,97840.72,639,178222.77,1,1,0,0.548976828399489,0,0,0,Spain,Female,0
38,158651.29,565,179445.28,2,1,0,0.8841157922025467,0,0,1,Germany,Female,0
44,175303.06,481,65500.53,1,0,0,2.67632007985157,0,44,0,France,Male,1
25,96950.21,731,97877.92,1,0,0,0.9905116443867588,0,25,0,Spain,Male,0
45,123859.6,607,113051.57,1,1,0,1.0955929617522184,0,0,0,France,Male,0
32,0.0,760,105969.05,2,1,1,0.0,0,0,0,France,Female,0
70,0.0,559,122996.76,1,1,1,0.0,0,0,0,France,Female,0
33,85227.84,715,68087.15,1,1,0,1.2517279438492601,0,0,0,France,Female,0
36,97786.08,656,21478.36,2,1,0,4.552560225258108,0,0,0,France,Male,0
33,128135.99,652,158437.73,1,0,0,0.8087415873631403,0,33,1,Germany,Male,0
33,0.0,624,76551.7,2,0,1,0.0,0,33,0,Spain,Male,0
36,85996.19,634,15887.68,1,0,0,5.412418778652475,0,36,0,Spain,Male,0
50,0.0,850,33741.84,2,1,1,0.0,0,0,0,Spain,Female,0
39,104502.11,659,20652.69,1,0,0,5.05973073092508,0,39,1,Germany,Female,0
35,95772.97,529,112781.5,1,1,0,0.849182896282668,0,0,0,Spain,Male,0
31,98108.79,572,119996.95,1,1,0,0.817587217114959,0,0,0,Spain,Male,0
39,131607.28,640,6981.43,4,1,0,18.848349356885784,1,0,1,Germany,Male,1
55,63127.41,770,185211.28,2,0,0,0.34083814528928646,0,55,0,Spain,Male,1
35,0.0,648,78436.36,2,1,1,0.0,0,0,0,Spain,Male,0
31,0.0,579,139048.0,1,1,1,0.0,0,0,0,France,Male,0
36,140355.56,589,136329.96,2,0,0,1.0295208073059854,0,36,1,Germany,Female,0
36,0.0,530,14721.8,2,1,1,0.0,0,0,0,Spain,Female,0
30,0.0,831,3430.38,2,1,1,0.0,0,0,0,France,Male,0
24,107418.27,790,160450.21,1,1,0,0.6694762227096948,0,0,1,Germany,Male,0
35,0.0,656,1485.27,2,0,1,0.0,0,35,0,France,Male,0
32,0.0,563,19720.08,2,1,1,0.0,0,0,0,Spain,Male,0
39,167557.12,667,41183.02,1,1,0,4.068498412733871,0,0,0,Spain,Male,0
34,117300.02,613,139410.08,1,0,0,0.8413966809524753,0,34,0,Spain,Male,0
60,0.0,429,163691.48,2,1,1,0.0,0,0,0,France,Male,0
23,143672.9,665,115147.33,1,1,0,1.2477202231243822,0,0,0,France,Female,0
33,0.0,731,74945.11,2,1,1,0.0,0,0,0,France,Male,0
37,0.0,584,180363.56,2,1,1,0.0,0,0,0,France,Female,0
31,76798.92,634,196021.73,1,0,0,0.39178578933167596,0,31,0,Germany,Female,0
34,0.0,488,125979.36,2,1,1,0.0,0,0,0,France,Male,0
49,115309.75,535,111421.77,1,0,0,1.0348849701008151,0,49,0,Spain,Female,0
29,178171.04,776,115818.51,2,1,0,1.5383508357098041,0,0,0,France,Female,0
38,0.0,850,179360.76,2,1,1,0.0,0,0,0,Spain,Female,0
37,0.0,673,82351.06,2,0,1,0.0,0,37,0,Spain,Female,0
45,127258.79,850,192744.23,1,1,0,0.6602435245738636,0,0,1,Germany,Female,1
30,0.0,627,113408.47,1,1,1,0.0,0,0,0,Spain,Female,0
33,0.0,570,124641.42,1,1,1,0.0,0,0,0,France,Female,0
67,0.0,796,54871.02,2,1,1,0.0,0,0,0,Spain,Male,0
33,0.0,773,98820.09,1,1,1,0.0,0,0,0,Spain,Female,0
36,0.0,752,45570.84,2,1,1,0.0,0,0,0,Spain,Male,0
69,107569.96,625,182336.45,1,1,0,0.5899498978405149,0,0,0,Spain,Female,0
20,134874.4,535,118825.56,1,1,0,1.1350526346971586,0,0,1,Germany,Male,0
29,0.0,786,103372.79,2,0,1,0.0,0,29,0,France,Female,0
67,0.0,620,43486.73,2,1,1,0.0,0,0,0,France,Female,0
48,0.0,605,40062.99,2,1,1,0.0,0,0,0,Spain,Female,0
32,0.0,670,46175.7,2,0,1,0.0,0,32,0,Spain,Female,0
42,70105.87,617,120830.73,1,1,0,0.5801942089217791,0,0,0,Spain,Male,0
41,0.0,595,5967.09,2,0,1,0.0,0,41,0,France,Male,0
29,78939.15,687,122134.56,1,0,0,0.6463240517339913,0,29,0,Germany,Female,1
30,105128.85,757,62972.13,2,1,0,1.6694239273163016,0,0,1,Germany,Male,0
31,113836.27,746,174815.54,1,1,0,0.6511756267456157,0,0,0,Spain,Male,0
25,0.0,503,192841.13,1,1,1,0.0,0,0,0,Spain,Male,0
48,100900.5,543,33310.72,1,0,0,3.028978989977101,0,48,1,Germany,Male,1
40,129248.11,428,72876.43,2,0,0,1.7734998338991923,0,40,1,Germany,Female,1
28,109118.05,768,50911.41,2,1,0,2.1432505355766893,0,0,0,France,Female,0
56,0.0,618,142400.27,1,1,1,0.0,0,0,0,France,Male,1
31,0.0,591,48778.46,2,1,1,0.0,0,0,0,France,Female,0
35,126397.66,658,156361.58,1,0,0,0.8083625890542354,0,35,0,France,Female,1
36,108546.16,625,133807.77,3,0,0,0.8112036303749001,1,36,0,France,Male,1
36,148061.89,717,179128.69,1,0,0,0.8265625313146023,0,36,0,France,Male,1
44,122277.87,667,91810.71,1,1,0,1.331833052668336,0,0,0,France,Male,0
24,0.0,804,173195.33,2,0,1,0.0,0,24,0,France,Male,0
31,0.0,693,182270.88,2,1,1,0.0,0,0,0,France,Male,0
36,152899.24,729,177130.33,2,0,0,0.8631970414268328,0,36,1,Germany,Male,0
54,134388.11,484,49954.79,1,0,0,2.690140822515268,0,54,1,Germany,Male,1
40,109740.62,632,141896.74,1,0,0,0.7733782088425087,0,40,0,Spain,Female,0
23,92366.72,536,120661.71,2,0,0,0.7654951558770725,0,23,0,Germany,Male,0
26,129109.02,573,149814.68,1,0,0,0.8617857623447693,0,26,0,France,Female,1
56,0.0,655,41782.7,2,1,1,0.0,0,0,0,Spain,Female,0
74,105102.5,666,46172.47,1,1,0,2.276253008491673,0,0,1,Germany,Male,0
30,111375.32,726,2704.09,2,0,0,41.1725007301051,0,30,1,Germany,Male,0
39,0.0,523,6726.53,2,0,1,0.0,0,39,0,France,Male,0
33,150412.14,728,170764.08,2,0,0,0.880813220126738,0,33,1,Germany,Female,0
30,156660.72,701,45742.42,2,0,0,3.424770600886423,0,30,0,France,Male,0
38,90957.81,518,162304.59,1,1,0,0.5604108275013818,0,0,0,France,Male,0
37,104960.46,739,80883.82,1,1,0,1.2976533792125642,0,0,0,France,Male,0
31,117052.82,531,118508.09,1,0,0,0.9877117443058588,0,31,1,Germany,Female,1
44,88915.85,452,69697.74,1,0,0,1.2757167489684893,0,44,0,Spain,Male,0
45,148071.39,684,183575.01,1,0,0,0.8065944455378457,0,45,0,France,Male,0
39,152182.83,728,161203.6,1,0,0,0.944035281871609,0,39,1,Germany,Male,0
39,0.0,783,143752.77,2,0,1,0.0,0,39,0,Spain,Male,0
22,130056.23,734,121894.31,1,0,0,1.0669502378721545,0,22,0,France,Male,1
34,95039.73,648,147055.87,2,1,0,0.646278749166904,0,0,0,Germany,Male,0
52,0.0,688,172033.57,2,1,1,0.0,0,0,0,France,Male,0
35,0.0,680,143774.06,2,0,1,0.0,0,35,0,Spain,Male,0
43,112773.73,516,139366.58,2,1,0,0.8091819489152355,0,0,0,France,Female,0
37,123806.28,680,81776.84,1,0,0,1.5139343372238738,0,37,0,France,Female,1
53,144453.75,604,190998.96,1,0,0,0.7563025144089036,0,53,0,France,Male,1
27,94667.29,624,4470.52,2,1,0,21.171165509714815,0,0,0,Germany,Male,0
21,0.0,623,135851.3,2,1,1,0.0,0,0,0,France,Male,0
51,174397.21,624,172372.63,2,1,0,1.011739498669257,0,0,0,Spain,Male,0
58,108888.24,565,135875.51,3,1,0,0.801376485162888,1,0,1,Germany,Female,1
55,118803.35,565,128124.7,2,1,0,0.9272405926367623,0,0,0,France,Male,1
54,171137.62,710,167023.95,1,1,0,1.0246230877482674,0,0,0,France,Male,1
42,0.0,645,149807.01,1,0,1,0.0,0,42,0,France,Male,0
33,136678.52,707,54290.62,1,0,0,2.5174883342954213,0,33,0,France,Male,0
36,135515.76,655,86013.96,1,0,0,1.575490589078923,0,36,0,Spain,Female,0
24,177799.83,705,79886.06,2,0,0,2.2256399221601093,0,24,0,Spain,Female,0
52,143542.36,358,141959.11,3,0,0,1.0111457366439065,1,52,0,Spain,Female,1
34,147487.23,578,66680.77,2,0,0,2.21180736504145,0,34,1,Germany,Male,0
40,97764.41,800,98640.15,1,0,0,0.9911118230069298,0,40,0,France,Female,1
33,0.0,612,142797.5,1,0,1,0.0,0,33,0,France,Female,1
48,139480.18,681,163581.67,1,1,0,0.8526586587686824,0,0,1,Germany,Female,0
25,0.0,559,163221.22,2,1,1,0.0,0,0,0,Spain,Male,0
39,140553.46,488,12440.44,1,0,0,11.297201931609202,0,39,0,Spain,Female,0
36,0.0,717,145551.6,2,1,1,0.0,0,0,0,France,Female,0
41,141162.08,666,50908.48,1,0,0,2.7728053792731724,0,41,0,France,Female,0
26,65848.36,582,30149.21,2,0,0,2.1840099952869316,0,26,0,Spain,Male,0
30,83319.28,733,57769.2,1,0,0,1.4422536186476764,0,30,0,Spain,Female,0
41,0.0,693,156381.47,2,0,1,0.0,0,41,0,France,Male,0
33,129731.64,694,178123.86,2,0,0,0.7283185513801949,0,33,0,France,Female,0
35,0.0,622,51112.8,2,0,1,0.0,0,35,0,France,Female,0
38,0.0,598,173783.38,2,0,1,0.0,0,38,0,Spain,Female,0
35,0.0,717,174770.14,3,0,1,0.0,1,35,0,Spain,Male,1
37,107106.33,494,172063.09,2,0,0,0.6224792750189769,0,37,1,Germany,Male,0
33,0.0,644,155294.17,2,1,1,0.0,0,0,0,France,Male,0
30,0.0,554,40320.3,2,1,1,0.0,0,0,0,France,Female,0
69,105303.73,476,134260.34,1,1,0,0.7843190750218939,0,0,0,Spain,Female,0
28,165798.1,667,147090.9,1,0,0,1.1271735561237568,0,28,0,France,Male,0
40,0.0,748,132368.47,2,0,1,0.0,0,40,0,Spain,Female,0
45,126495.57,531,164741.5,2,1,0,0.7678381109913957,0,0,0,Spain,Female,0
47,116393.59,719,63051.32,1,0,0,1.8459842556150194,0,47,0,Spain,Female,1
41,81733.74,845,199761.29,2,0,0,0.4091550011766485,0,41,0,Germany,Female,0
54,0.0,738,55725.04,1,1,1,0.0,0,0,0,France,Male,1
46,106171.68,563,163145.5,1,0,0,0.6507751009062407,0,46,0,Spain,Female,1
28,96020.86,695,57992.49,1,1,0,1.6557179090273755,0,0,0,Spain,Male,0
41,0.0,841,193093.77,2,1,1,0.0,0,0,0,Spain,Male,0
36,181671.16,626,57531.14,2,1,0,3.1577333991052656,0,0,1,Germany,Male,0
29,185709.28,613,77242.19,2,1,0,2.404215569035924,0,0,0,France,Female,0
60,134250.17,824,153046.16,3,0,0,0.8771817131399238,1,60,1,Germany,Male,1
49,0.0,705,63405.2,1,0,1,0.0,0,49,0,France,Female,1
44,95671.75,584,106564.88,2,1,0,0.8977709375646313,0,0,0,France,Female,0
62,0.0,534,42763.12,2,0,1,0.0,0,62,0,France,Male,1
34,142151.75,672,168753.34,2,1,0,0.8423590765132322,0,0,0,France,Female,0
43,127823.93,603,19483.35,1,1,0,6.560338425454275,0,0,0,France,Male,0
43,144164.29,633,158646.46,1,1,0,0.9087084659281656,0,0,1,Germany,Male,0
58,63492.94,842,83172.19,1,1,0,0.7633822870085901,0,0,0,France,Male,0
27,0.0,661,76889.79,2,1,1,0.0,0,0,0,France,Female,0
74,0.0,601,51554.58,2,1,1,0.0,0,0,0,France,Male,0
41,106134.46,632,105570.39,1,1,0,1.0053335472801865,0,0,0,France,Male,0
29,127269.75,684,79495.01,1,1,0,1.6009577084434805,0,0,1,Germany,Male,0
32,124493.03,785,52583.79,2,1,0,2.3674722291369803,0,0,1,Germany,Female,1
39,0.0,687,26848.25,2,0,1,0.0,0,39,0,France,Male,0
43,146547.78,705,10072.55,1,1,0,14.547779084831069,0,0,1,Germany,Female,1
43,99610.92,639,187296.78,2,0,0,0.5318318241679105,0,43,0,France,Male,0
46,117837.43,729,104016.61,1,0,0,1.1328603877747239,0,46,1,Germany,Male,1
48,168522.37,556,151310.16,1,1,0,1.113747128764329,0,0,0,Spain,Female,0
32,117337.54,570,62810.91,2,1,0,1.868077885229091,0,0,0,France,Male,0
74,108131.53,841,60830.38,1,1,0,1.7775616795147504,0,0,0,France,Male,0
35,136496.12,705,116672.02,2,0,0,1.1699030332805305,0,35,1,Germany,Male,0
32,116324.53,553,77304.49,1,0,0,1.5047382792606319,0,32,0,France,Male,0
40,75470.23,779,52894.01,1,1,0,1.4267929999446072,0,0,0,Germany,Female,0
28,172646.82,696,116471.43,1,1,0,1.4822977420493417,0,0,0,France,Male,0
37,0.0,728,4539.38,1,0,1,0.0,0,37,0,Spain,Female,0
27,160358.68,691,142367.72,2,0,0,1.1263617457542638,0,27,1,Germany,Male,0
30,98415.37,706,110520.48,1,1,0,0.8904637360990822,0,0,0,France,Male,0
30,57809.32,627,188258.49,1,0,0,0.30707254120363336,0,30,0,Germany,Female,0
18,128743.8,716,197322.13,1,0,0,0.6524516411228628,0,18,1,Germany,Female,0
24,130806.42,501,80241.14,2,0,0,1.6301462049740947,0,24,1,Germany,Male,0
41,123971.16,601,172814.99,1,1,0,0.7173593137996085,0,0,0,France,Male,0
39,0.0,545,38410.74,1,0,1,0.0,0,39,0,Spain,Female,1
45,0.0,634,17622.82,2,0,1,0.0,0,45,0,France,Male,0
23,0.0,451,48021.71,2,1,1,0.0,0,0,0,Spain,Female,0
59,0.0,655,88958.49,1,0,1,0.0,0,59,0,France,Female,1
39,0.0,458,116343.09,2,0,1,0.0,0,39,0,France,Female,0
33,156297.58,520,166102.61,2,1,0,0.9409643775954056,0,0,0,France,Male,0
28,0.0,624,104353.26,2,1,1,0.0,0,0,0,Spain,Female,0
51,123372.3,765,115429.32,1,1,0,1.068803239911316,0,0,0,France,Male,0
37,92171.35,667,178106.34,3,0,0,0.5175045003760093,1,37,0,Germany,Female,1
41,0.0,665,132152.32,2,0,1,0.0,0,41,0,Spain,Male,0
34,148375.19,709,21521.38,2,1,0,6.89399545960995,0,0,1,Germany,Male,0
44,0.0,583,27431.62,2,1,1,0.0,0,0,0,France,Female,0
34,147422.44,782,42143.61,1,1,0,3.4980140995491475,0,0,0,Spain,Male,0
24,173962.32,668,106457.11,1,0,0,1.6340917568421984,0,24,0,Spain,Female,1
47,0.0,621,133831.37,1,1,1,0.0,0,0,0,France,Male,1
64,145215.43,579,164083.72,1,1,0,0.8850027595500666,0,0,1,Germany,Female,0
38,167539.97,547,159207.34,1,1,0,1.0523316178034392,0,0,0,France,Female,0
39,94968.97,840,84487.62,1,0,0,1.1240445162910697,0,39,0,France,Female,0
27,106116.5,667,3674.71,2,0,0,28.869660555375695,0,27,1,Germany,Female,0
34,0.0,723,12092.03,2,1,1,0.0,0,0,0,France,Male,0
45,0.0,487,77475.73,2,0,1,0.0,0,45,0,France,Male,0
31,0.0,668,41291.73,2,0,1,0.0,0,31,0,France,Female,0
34,120018.86,520,343.38,2,1,0,348.5070561588943,0,0,1,Germany,Male,0
37,112541.54,549,47432.43,2,0,0,2.3726207444833736,0,37,0,France,Male,0
35,166118.45,567,127827.18,2,0,0,1.2995448265006981,0,35,0,France,Female,0
45,102882.4,720,35633.15,2,1,0,2.887185466750294,0,0,0,France,Female,1
